h 0	890.493	1175
i	891.028	1834
i	892.553	1837
h 0	893.389	1732
i	893.61	1839
i	894.927	1841
i	895.78	1843
h 0	895.853	1387
i	896.156	1844
i	896.352	1845
i	896.82	1846
h 0	897.351	1504
h 0	897.59	1677
h 0	898.471	1205
i	899.15	1850
i	899.337	1851
h 0	899.522	651
h 0	899.65	1647
h 0	900.421	1265
h 0	900.834	1304
h 0	900.988	1082
h 0	901.189	1784
i	901.951	1856
h 0	902.81	1332
h 0	903.628	1641
i	904.271	1860
h 0	904.393	1538
h 0	904.643	1491
i	905.165	1863
i	905.472	1864
h 1	905.587	1404
i	905.831	1865
i	906.173	1866
h 0	906.49	1273
h 0	906.656	1631
h 0	906.99	978
i	907.49	1868
i	907.816	1869
h 0	908.382	1296
t 0	908.883	1265
i	908.974	1871
t 1	909.139	1304
i	910.08	1873
h 0	910.881	1325
h 1	910.973	1724
h 0	911.055	1733
i	911.177	1875
h 0	911.282	1060
i	911.409	1876
h 0	911.96	1812
h 0	913.285	1341
h 0	914.395	1769
h 0	914.737	1490
h 1	915.061	1447
h 0	915.074	1815
i	915.341	1882
h 0	915.42	1675
h 0	915.765	1639
h 0	915.993	1477
i	916.027	1884
h 0	916.076	1368
h 0	916.217	1441
h 0	916.707	1544
h 0	918.19	1390
h 0	918.49	1837
i	918.661	1889
h 0	918.755	1763
h 0	919.318	1397
i	919.562	1891
i	919.725	1892
i	921.392	1895
h 1	923.491	1685
h 0	923.974	1512
h 0	925.226	1758
i	927.026	1903
h 0	928.196	1828
i	928.377	1907
i	928.556	1908
h 0	929.49	1415
i	929.931	1910
t 0	931.73	978
t 0	931.878	1341
h 0	932.437	1879
h 0	933.411	1348
i	933.463	1916
i	934.021	1919
h 0	934.216	1851
i	934.864	1921
i	937.989	1927
h 0	938.001	1771
t 0	938.083	1513
i	938.353	1928
i	938.8	1929
h 0	939.808	1163
i	939.878	1931
i	940.019	1932
i	941.073	1935
i	943.433	1939
h 0	943.543	1904
i	943.699	1940
i	944.083	1941
i	944.278	1942
i	944.502	1943
i	944.639	1944
h 0	944.818	1648
i	944.896	1945
i	945.256	1946
h 0	946.494	1884
i	949.356	1954
h 0	949.39	1356
h 0	949.392	1787
h 0	949.69	1776
i	951.767	1959
i	952.236	1960
h 0	952.29	1175
i	952.47	1961
i	954.027	1965
h 0	955.097	1865
h 1	955.674	964
i	956.009	1968
i	956.884	1971
h 1	958.379	1332
h 0	958.988	1876
i	959.288	1976
h 0	961.177	1504
h 0	961.182	1822
h 0	961.856	1723
i	962.435	1981
h 0	963.541	1875
h 0	963.69	1638
i	963.694	1984
h 0	964.877	1082
h 0	964.971	1387
i	965.553	1988
h 0	965.832	1205
h 0	966.133	1491
h 0	966.458	1538
h 0	966.934	1732
i	966.943	1990
h 0	967.374	1677
t 0	968.142	1356
h 0	968.21	1647
i	968.893	1993
i	969.926	1995
h 0	970.273	1873
h 0	970.69	1981
h 0	971.855	1784
i	972.289	2000
h 0	972.293	1060
h 0	973.23	1803
h 0	973.291	1866
h 0	973.341	1932
h 0	973.517	1744
h 0	973.784	1849
h 0	973.938	1871
i	973.952	2004
h 0	974.175	1860
h 0	974.477	1908
h 0	974.544	1907
h 0	976.938	1968
h 0	977.362	2004
h 0	977.941	1868
h 0	978.625	1390
i	980.775	2016
h 0	980.824	1995
h 0	981.124	1368
i	981.607	2018
h 0	981.636	1490
i	981.787	2019
h 1	982.432	1675
i	982.929	2022
h 0	983.746	1397
i	983.786	2024
h 0	983.815	1447
h 0	984.372	1733
i	985.11	2028
h 0	985.631	1639
h 0	985.756	2016
i	986.069	2030
i	986.512	2031
i	987.363	2034
h 0	988.102	1986
h 1	988.827	1815
h 0	989.902	1993
i	990.246	2040
h 0	990.425	1837
i	990.478	2041
i	990.844	2043
h 0	990.895	1758
h 0	991.336	2040
h 0	992.08	1879
i	992.245	2046
h 0	993.087	2034
h 1	994.284	1695
h 0	995.308	1921
h 0	996.516	1950
i	996.538	2053
h 0	997.329	2046
i	999.325	2057
i	999.5	2058
i	999.711	2059
h 0	999.781	1771
h 0	999.843	1348
h 0	1000.02	1925
h 0	1000.84	1927
h 0	1002.17	2059
h 0	1002.3	1163
i	1002.5	2064
i	1003.03	2067
i	1003.44	2068
h 0	1003.97	1851
h 0	1003.98	1918
h 0	1005.15	2028
i	1005.25	2072
i	1005.4	2073
i	1005.68	2074
t 0	1005.81	1490
h 0	1008.09	1951
i	1009.38	2080
i	1009.67	2081
h 0	1010.23	2080
i	1012.85	2086
i	1013	2087
i	1013.46	2088
h 0	1013.95	1332
h 0	1014.09	1175
i	1014.36	2090
h 0	1017.11	1735
i	1018.64	2097
i	1018.79	2098
i	1018.92	2099
i	1020.33	2102
h 0	1021.38	2100
i	1021.58	2105
h 0	1021.97	2000
i	1022.65	2107
i	1024.45	2112
h 0	1024.64	2019
h 0	1024.73	1822
h 1	1025	1504
i	1025.54	2114
h 0	1025.99	1959
h 0	1026.52	1638
i	1027.11	2118
h 0	1027.23	2030
i	1027.33	2119
h 0	1028.52	1538
i	1028.71	2121
i	1028.94	2122
h 0	1029.82	1876
i	1031.87	2128
h 0	1033.3	1060
i	1035.55	2134
i	1035.74	2135
h 0	1036.77	1647
h 0	1037.16	1677
h 0	1037.94	2042
i	1038.98	2141
h 0	1039.06	1390
i	1039.16	2142
i	1039.93	2144
h 0	1040.06	1744
h 0	1040.7	1803
i	1040.81	2146
i	1040.96	2147
h 0	1041.37	2108
i	1041.42	2150
h 0	1041.81	1849
h 0	1041.9	1871
i	1042.22	2152
h 0	1042.52	1784
h 0	1043.48	2018
i	1045.6	2158
i	1045.77	2159
t 0	1045.88	1447
i	1046	2160
h 0	1046.12	1496
h 0	1046.17	1368
i	1046.18	2161
h 0	1046.94	1854
t 0	1048.05	1733
h 0	1048.42	2058
h 0	1049.2	2090
h 1	1049.44	1675
i	1049.74	2167
h 0	1050.23	2004
i	1050.7	2169
h 0	1050.72	1995
h 0	1051.72	1879
i	1051.89	2172
h 0	1052.73	1568
h 0	1053.11	2016
i	1054.02	2176
h 0	1054.59	2174
h 0	1055.16	1986
h 0	1055.5	1639
i	1055.64	2179
h 1	1056.56	1758
h 0	1057.01	1695
h 0	1057.48	2022
i	1057.62	2182
h 0	1059.59	2043
h 1	1060.36	1950
h 1	1061.03	1712
h 0	1061.26	1964
h 0	1062.36	1837
h 0	1062.39	2169
h 0	1063.24	1925
i	1063.66	2193
h 0	1063.68	2147
i	1063.8	2194
h 0	1064.09	2046
i	1064.26	2195
i	1064.56	2196
h 0	1064.79	1163
h 0	1065.82	2034
h 0	1065.9	2146
i	1066.34	2199
h 0	1068.99	2065
h 0	1069.17	1927
i	1069.46	2205
i	1069.74	2206
h 0	1070.16	1918
i	1070.73	2208
h 0	1070.9	2135
h 0	1071.66	2086
h 0	1071.86	2084
h 0	1072.66	1996
t 0	1072.98	1639
i	1073.4	2213
h 0	1073.54	2059
i	1073.6	2214
i	1073.73	2215
t 0	1074.52	1390
i	1075.92	2219
h 0	1076.5	2176
h 0	1076.89	2128
h 0	1077.7	2122
h 0	1078.49	2166
i	1078.63	2224
i	1078.93	2226
i	1079.99	2228
i	1080.16	2229
i	1080.6	2230
i	1081.03	2234
h 0	1081.35	2142
h 0	1081.38	2080
h 0	1082.78	2179
i	1082.92	2237
i	1084.54	2240
i	1084.68	2241
i	1085.13	2242
h 0	1085.87	2150
h 0	1086.51	2194
h 0	1087	2160
h 0	1087.2	2154
i	1087.88	2246
i	1088.06	2247
h 0	1088.27	1822
h 0	1089.35	1638
h 0	1089.6	2019
h 0	1090.59	1538
h 0	1092.33	2205
i	1092.5	2255
i	1092.72	2256
i	1093.01	2257
h 0	1093.05	2214
i	1093.86	2259
i	1094.58	2261
i	1096.58	2264
i	1096.71	2265
i	1098.73	2270
h 0	1099.22	2226
i	1099.4	2272
h 1	1100.64	1876
h 0	1102.55	2030
i	1103.67	2278
i	1103.88	2279
h 0	1104.19	2208
h 0	1104.7	2042
h 0	1105.33	1647
i	1105.47	2282
h 0	1106.61	1744
i	1106.61	2284
i	1107.03	2286
h 0	1107.82	2196
h 1	1108.17	1803
i	1108.22	2289
h 0	1109.39	2108
i	1109.5	2291
h 0	1109.87	1871
i	1109.96	2295
h 0	1110.34	1854
h 0	1111.22	1368
h 0	1111.37	1879
i	1112.04	2298
i	1113.12	2300
h 0	1113.32	2279
i	1113.36	2301
h 0	1113.69	1496
h 0	1113.79	2199
t 0	1115.13	1837
h 0	1115.7	1777
i	1115.84	2307
h 0	1116.22	2138
h 0	1116.46	1675
i	1116.76	2309
h 0	1118.79	2241
h 0	1118.85	2213
i	1118.97	2313
i	1119.37	2314
h 0	1120.63	1995
h 1	1121.44	1964
i	1122.2	2321
h 0	1122.22	1986
h 0	1122.23	1758
i	1122.62	2322
i	1122.85	2323
h 0	1123.1	2004
t 0	1124.4	1368
i	1124.42	2326
i	1125.35	2328
h 0	1125.37	1956
h 0	1125.43	2025
i	1125.56	2329
h 0	1126.1	1712
h 0	1126.11	2314
i	1126.37	2331
h 0	1126.45	1925
i	1126.71	2332
h 0	1127.28	1163
t 0	1127.5	1675
i	1128.62	2336
i	1129.06	2337
h 0	1130.06	2209
i	1130.09	2339
h 0	1130.55	2300
h 1	1130.65	2169
h 0	1132.32	2043
h 0	1133.2	2065
i	1133.4	2345
i	1134.18	2347
h 0	1135.79	2084
i	1136.08	2352
h 0	1136.33	1918
h 0	1137.24	2255
h 0	1137.5	1927
h 0	1138.55	2034
i	1139.1	2357
i	1139.9	2360
h 0	1140.56	2328
i	1141.05	2362
h 0	1141.36	2229
i	1142.05	2364
i	1142.48	2365
h 1	1143.15	2086
h 0	1143.63	2246
h 0	1144.92	2146
t 0	1145.72	1876
h 0	1146.29	2176
i	1146.68	2374
i	1147.01	2375
h 0	1147.05	2272
h 0	1147.4	2364
h 0	1148.76	2122
i	1149.79	2380
h 0	1150.26	2179
h 0	1150.29	2256
i	1150.42	2382
i	1150.77	2384
h 0	1151.82	1822
i	1151.92	2386
h 0	1152.04	1970
h 0	1152.65	1538
h 0	1154.41	2111
i	1155.28	2391
h 0	1155.69	2186
h 0	1156.22	2313
h 0	1157.58	2154
i	1158.1	2397
h 0	1158.8	2148
i	1161.13	2402
h 0	1161.3	2326
h 0	1162.57	2336
h 1	1162.57	2005
i	1162.86	2405
i	1164.14	2407
h 0	1164.42	2205
i	1167.65	2414
i	1168.94	2417
i	1170	2419
i	1170.87	2421
h 0	1171.01	1879
h 0	1171.47	2042
h 0	1171.52	2282
h 0	1173.16	1744
h 1	1173.75	1854
h 0	1173.83	2286
i	1174.14	2426
i	1174.4	2427
h 0	1174.77	2374
h 0	1175.03	2347
i	1175.51	2429
i	1175.82	2430
h 0	1176.47	2298
h 0	1176.87	1777
h 0	1177.41	2108
i	1177.6	2433
h 1	1177.83	1871
i	1178.62	2435
i	1179.04	2436
i	1179.33	2437
i	1179.53	2438
h 0	1180.35	2427
h 0	1180.72	2138
h 0	1181.26	1496
i	1181.35	2442
t 0	1181.53	1538
h 0	1181.76	2339
i	1182.74	2445
h 0	1183.27	2279
i	1184.34	2450
h 0	1184.53	2196
t 1	1185.11	2004
h 0	1186.41	1956
i	1186.83	2454
h 0	1186.88	2435
i	1187.11	2455
h 1	1189.06	2025
h 0	1189.28	1986
h 0	1189.74	2213
i	1190.25	2459
h 0	1190.31	2442
h 0	1190.35	2199
i	1190.41	2460
i	1191.81	2462
h 0	1193.5	2391
h 0	1194.17	2300
h 0	1194.55	2430
i	1195.2	2468
i	1195.58	2469
h 0	1195.96	2332
i	1196.47	2471
h 0	1196.86	2460
h 0	1197.91	2438
h 0	1198.91	2169
i	1199.09	2475
i	1199.41	2476
h 0	1199.54	1696
h 0	1200.42	2285
h 0	1200.72	2360
h 0	1200.93	1938
h 0	1200.96	2357
h 1	1202.5	1918
i	1202.55	2481
i	1202.68	2482
i	1203.67	2487
h 0	1203.73	2395
h 0	1205.84	1927
i	1206.5	2491
i	1208.46	2497
i	1209.59	2499
h 0	1210.32	2429
i	1210.84	2501
i	1211.16	2502
h 0	1212.11	2382
h 0	1212.13	2066
i	1212.26	2504
i	1212.43	2505
h 0	1212.8	2380
i	1213.23	2507
h 0	1213.93	2364
h 0	1214.18	2508
h 0	1214.64	2086
h 1	1214.72	2246
i	1214.93	2511
h 0	1215.18	2476
h 0	1215.91	2384
h 0	1216.28	2272
i	1216.8	2514
h 0	1217.74	2179
i	1218.23	2518
h 0	1218.31	2014
h 0	1218.41	1970
h 0	1218.96	2313
i	1219.24	2521
i	1219.52	2523
h 0	1219.83	2122
h 0	1221.96	2148
h 0	1222.45	2469
h 0	1223.03	2494
t 0	1224.26	1927
i	1224.51	2531
i	1225.75	2533
h 0	1227.03	2005
i	1227.72	2536
h 0	1227.93	2522
h 0	1227.96	2154
h 0	1228.1	2036
h 0	1228.83	2336
h 0	1229.07	2326
h 0	1229.14	2437
i	1230.08	2540
i	1231.07	2543
h 0	1233.24	2541
h 0	1233.25	2543
i	1233.99	2548
i	1234.41	2549
i	1235.36	2551
h 1	1235.47	2132
i	1235.59	2552
h 0	1236.21	2483
h 0	1236.96	2149
h 0	1237.15	1854
h 0	1237.3	1917
h 1	1238.04	1777
h 0	1238.23	2042
i	1238.39	2556
h 0	1238.41	2417
i	1239.4	2560
h 0	1239.62	2468
h 0	1239.7	1744
h 0	1241.03	2548
h 0	1242	2282
h 0	1242.31	2374
i	1242.57	2565
i	1244.74	2569
i	1245.01	2570
i	1245.45	2571
i	1245.63	2572
h 0	1246.88	2482
i	1247.61	2575
h 0	1248.1	2347
i	1248.63	2577
h 0	1248.83	1496
i	1249.63	2579
h 0	1249.83	2514
i	1249.9	2580
h 0	1250.15	2580
i	1250.18	2582
i	1251.76	2585
i	1251.96	2586
h 0	1252.64	2536
t 0	1253.02	2086
i	1253.08	2589
h 0	1253.23	2279
i	1253.84	2591
h 0	1255.45	2487
h 1	1256.43	2339
i	1256.55	2595
h 0	1257.79	2300
h 0	1259.01	2595
i	1259.4	2600
h 0	1259.76	2560
h 0	1260.63	2213
h 0	1260.72	2442
h 0	1260.92	2521
t 0	1262.59	2199
h 0	1263.18	2069
h 0	1265.06	2285
i	1265.76	2612
i	1266.88	2616
h 0	1266.93	1938
h 0	1267.17	2169
h 0	1267.32	1696
h 0	1267.52	2460
h 0	1267.59	2577
h 0	1268.22	2430
i	1268.23	2619
i	1268.44	2620
h 0	1268.67	1918
i	1268.92	2622
h 0	1268.93	2294
i	1269.14	2623
i	1269.36	2626
h 1	1269.77	2395
i	1270.43	2628
h 0	1270.68	2586
i	1270.77	2629
i	1271.03	2630
h 0	1271.65	2360
h 0	1272.01	2475
h 0	1273.01	2579
i	1274.03	2636
i	1274.35	2637
i	1274.79	2639
i	1274.91	2640
h 0	1275.74	2504
i	1275.77	2642
i	1276.09	2643
i	1276.61	2645
i	1276.79	2646
i	1277.16	2647
i	1277.38	2649
h 0	1277.63	2582
i	1278.25	2651
h 0	1278.37	2497
h 0	1278.61	2558
h 0	1279.09	2628
i	1279.32	2653
h 0	1280.35	2066
h 1	1280.45	2364
h 0	1280.58	2552
h 0	1280.73	2508
h 0	1281.7	2313
i	1281.84	2658
i	1282.01	2659
i	1283.46	2663
h 0	1284.79	1970
h 0	1284.99	2639
h 0	1285.13	2148
h 1	1285.21	2179
h 0	1285.5	2272
h 0	1285.81	2246
i	1286.7	2668
i	1288.2	2671
i	1288.56	2673
h 0	1289.06	2494
h 0	1289.59	2572
h 0	1289.62	2653
h 0	1290.08	2642
i	1292.47	2680
h 0	1292.76	2540
h 0	1293.5	2600
i	1293.6	2682
i	1293.79	2683
i	1293.93	2684
i	1294.84	2686
h 0	1294.99	2637
h 0	1295.13	2581
h 0	1296.49	2545
i	1297.02	2689
h 0	1297.23	2522
h 0	1297.96	2568
h 0	1298.34	2154
h 0	1298.66	2636
h 0	1299.22	1777
i	1300.3	2694
i	1301.2	2697
h 0	1302.96	2697
h 0	1303.49	2682
i	1303.52	2701
h 0	1303.74	2668
h 0	1303.87	2103
h 0	1304.04	2626
h 0	1304.27	2437
t 0	1304.81	2169
i	1305.46	2704
h 0	1305.7	2543
t 0	1306.54	2213
h 0	1308.28	2417
i	1309.21	2710
h 0	1309.33	2370
i	1309.4	2711
i	1311.21	2715
i	1311.53	2716
i	1311.96	2717
h 0	1312.02	2482
i	1312.15	2718
h 0	1312.22	2608
i	1312.47	2720
i	1312.68	2721
h 0	1313.31	2412
i	1313.57	2724
i	1313.86	2725
h 0	1314.92	2585
i	1315.62	2729
i	1316.01	2730
i	1316.26	2731
h 0	1316.4	1496
i	1318.72	2737
h 1	1319.28	2305
i	1320.05	2739
i	1320.17	2740
h 0	1321.41	2300
i	1322.09	2743
i	1322.41	2744
i	1322.68	2745
h 0	1323.18	2279
h 0	1323.48	2580
i	1325.79	2753
h 0	1326.12	2069
h 0	1326.2	2521
i	1326.41	2755
i	1326.61	2756
h 0	1326.66	2684
i	1327.06	2757
i	1327.44	2759
h 0	1327.45	2730
i	1328.51	2761
t 0	1328.81	2339
h 0	1329.69	2285
i	1330.33	2764
i	1330.79	2765
i	1330.96	2766
h 0	1331.14	2442
i	1332.86	2769
h 1	1332.92	1938
h 0	1333.59	2577
i	1334.16	2772
h 0	1334.29	2718
h 0	1334.61	2731
h 0	1334.84	1918
h 0	1334.95	2629
h 0	1335.27	2640
h 1	1335.88	2595
h 0	1336.03	2294
h 0	1336.63	2616
h 0	1336.78	2683
i	1336.88	2777
i	1337.06	2778
h 0	1337.93	2711
i	1339.1	2782
i	1340.11	2784
i	1340.34	2785
h 0	1340.88	2712
h 0	1341.14	2605
h 0	1342.27	2744
i	1342.46	2789
h 0	1342.65	2772
i	1344.85	2794
h 0	1345.18	2671
h 0	1345.82	2582
h 0	1345.96	2558
h 0	1346.86	2504
i	1347	2798
i	1347.27	2799
i	1347.48	2800
h 0	1347.76	2756
h 0	1348.29	2148
h 0	1348.38	2799
i	1348.53	2802
i	1350.19	2806
i	1351.06	2808
h 0	1351.16	1970
h 0	1352.69	2179
h 0	1352.72	2800
i	1353.19	2812
i	1353.54	2813
i	1353.7	2814
i	1353.95	2815
h 0	1354	2662
h 0	1354.73	2272
h 0	1355.09	2494
i	1355.44	2818
i	1355.65	2819
i	1355.89	2820
h 0	1356.07	2704
i	1356.29	2821
i	1356.49	2823
i	1356.69	2824
i	1356.86	2825
i	1357.86	2828
h 1	1358.58	2572
h 0	1359.08	2694
i	1359.61	2831
h 0	1360.39	1777
h 0	1361.12	2581
i	1361.19	2835
h 0	1361.81	2755
h 0	1363.22	2686
i	1363.33	2838
h 0	1363.61	2794
h 0	1364.43	2819
t 0	1364.49	2179
h 0	1364.62	2568
i	1365.02	2841
h 0	1365.16	2600
i	1365.28	2842
h 1	1365.46	2545
i	1365.51	2843
h 0	1366.53	2522
h 0	1367.2	2818
h 0	1367.38	2749
h 0	1368.33	2636
i	1368.64	2849
h 0	1368.72	2154
i	1369.01	2850
h 0	1369.21	2302
h 0	1370.08	2519
i	1370.36	2853
i	1370.68	2854
h 0	1370.83	2626
h 0	1372.75	2855
h 0	1373.17	2697
i	1373.68	2860
h 0	1373.84	2815
t 0	1375.38	2272
i	1375.72	2863
h 0	1377.16	2482
h 0	1377.77	2806
i	1377.85	2869
h 0	1378.15	2543
h 0	1378.15	2417
i	1378.86	2871
h 0	1379.1	2660
i	1379.26	2872
i	1380.53	2877
i	1382.39	2880
i	1382.62	2881
h 0	1383.61	2835
h 1	1383.81	2585
h 0	1383.97	1496
i	1384.52	2885
i	1384.83	2886
i	1384.97	2887
h 0	1385.81	2778
i	1385.92	2890
h 0	1386.56	2766
h 0	1386.86	2854
i	1387.01	2892
i	1387.36	2893
h 0	1389.17	2727
i	1390.59	2898
i	1390.75	2899
i	1391.02	2900
i	1391.85	2902
i	1392.33	2903
h 0	1393.23	2719
h 0	1394.13	2784
h 0	1394.48	2788
h 0	1396.29	2803
h 0	1396.82	2580
i	1397.21	2910
h 0	1398.31	2764
i	1398.52	2912
i	1399	2914
i	1399.14	2915
i	1399.33	2916
h 0	1399.63	2640
h 0	1400.12	2849
h 1	1400.3	2597
h 0	1401.55	2442
i	1401.58	2922
h 1	1403.12	2294
h 0	1404.11	2886
h 0	1404.79	2808
i	1405.19	2931
i	1405.55	2932
i	1406.01	2933
h 0	1406.11	2711
h 0	1406.47	2683
h 0	1406.96	2731
h 0	1407.12	2616
h 0	1407.29	2813
i	1408.57	2937
i	1408.89	2938
h 0	1409.96	2828
i	1410.02	2940
h 0	1410.37	2605
h 0	1411.45	2148
h 0	1411.56	2712
h 0	1413.31	2558
h 0	1414	2582
h 0	1416.18	2887
i	1416.89	2951
t 0	1417.62	2154
h 0	1417.99	2504
h 0	1418.52	2873
i	1419.33	2956
h 0	1419.52	2931
i	1419.6	2958
h 0	1419.92	2744
i	1419.98	2959
h 0	1420.38	2902
h 1	1421.57	1777
h 0	1423.38	2800
i	1423.44	2965
h 0	1423.52	2938
i	1423.75	2966
h 0	1424.19	2704
i	1424.22	2967
h 0	1424.52	2302
h 0	1425.77	2823
i	1426.6	2971
i	1427.62	2974
h 0	1428.76	2965
i	1429.58	2978
h 0	1429.83	2621
i	1429.87	2979
h 0	1430.25	2881
h 0	1431.29	2568
i	1431.41	2982
h 0	1431.61	2519
i	1431.64	2983
h 0	1431.97	2877
i	1433.54	2987
i	1433.95	2988
h 0	1434.1	2880
i	1434.96	2990
h 0	1435.08	2624
i	1435.33	2991
h 0	1435.58	2819
h 1	1435.83	2522
i	1436.61	2994
h 0	1436.71	2871
h 0	1436.81	2600
i	1437.02	2995
h 1	1437.37	2855
h 0	1437.63	2626
h 0	1438.01	2636
h 0	1438.02	2516
h 0	1438.53	2749
h 0	1438.75	2995
h 0	1438.76	2859
i	1440.27	3001
i	1440.63	3002
t 0	1441.63	2543
h 0	1442.32	2806
h 0	1443.81	2990
h 0	1445.4	2993
i	1445.4	3010
i	1445.74	3011
h 0	1447.64	2835
h 0	1448.03	2417
i	1448.83	3016
i	1449.05	3017
h 0	1449.36	3017
i	1450.26	3019
i	1450.63	3020
h 0	1450.77	2959
i	1450.83	3021
i	1451.01	3022
i	1451.24	3023
i	1451.52	3024
h 0	1451.59	2951
i	1451.86	3026
i	1452	3027
i	1452.29	3028
i	1453.61	3030
h 0	1453.81	2921
h 0	1454.01	2966
h 0	1454.98	2791
t 0	1455.18	2504
h 0	1455.73	3030
h 0	1455.78	3016
i	1457.12	3035
i	1457.44	3036
i	1457.88	3037
t 0	1458.59	2417
h 0	1458.62	3010
i	1458.9	3039
h 0	1459.51	2492
t 1	1459.51	2580
h 0	1460.26	2854
h 0	1460.94	2788
i	1462.25	3045
h 0	1462.26	2900
h 0	1462.42	2784
i	1464.45	3049
h 0	1464.48	3021
i	1465.19	3051
i	1465.45	3052
i	1465.59	3053
h 0	1466.06	3036
i	1466.67	3056
i	1466.94	3057
i	1467.3	3058
h 0	1468.11	2602
i	1468.23	3060
h 0	1472.62	3045
h 0	1473.1	2764
i	1473.38	3072
h 0	1474.29	2711
h 0	1474.61	2148
i	1474.82	3074
h 0	1476.06	2991
h 0	1476.16	2683
h 0	1476.31	2808
h 0	1477.17	2956
h 0	1477.28	2886
h 0	1477.54	2982
h 0	1478.58	2957
h 1	1479.61	2605
h 0	1479.83	2302
i	1479.99	3082
i	1480.34	3083
h 0	1480.54	2828
i	1480.63	3084
h 0	1480.66	2558
i	1481.71	3086
h 0	1481.83	2887
h 0	1481.87	3042
h 0	1481.9	3062
i	1483.26	3089
h 0	1485.86	2971
i	1486.4	3094
i	1487.77	3096
h 0	1487.96	2873
i	1488.13	3097
h 0	1489.67	3020
i	1489.77	3100
h 0	1490.06	3023
h 0	1490.56	2902
i	1491.34	3103
i	1491.62	3104
i	1491.88	3106
h 0	1492.21	2931
h 0	1492.31	2704
h 0	1493.14	2519
i	1493.23	3108
h 0	1494.05	2800
h 1	1494.5	2774
h 0	1495.16	3002
i	1495.87	3112
i	1496.22	3113
h 0	1496.67	3049
h 0	1497.96	2568
h 0	1498.81	2383
t 1	1499.37	2148
h 0	1499.57	2621
i	1499.63	3119
h 0	1499.97	2938
i	1499.98	3120
h 0	1500.03	3053
h 0	1500.25	2516
h 1	1500.4	2881
h 0	1501.51	2624
i	1502.24	3124
i	1504.59	3129
i	1505.23	3131
h 0	1505.25	3051
h 0	1506.37	2859
i	1506.43	3133
i	1506.66	3134
h 0	1506.86	2806
h 1	1507.68	2636
i	1507.99	3136
h 0	1508.04	2614
h 0	1508.86	2733
i	1508.93	3139
h 0	1509.41	2990
i	1509.75	3141
h 0	1510.66	3139
i	1511.07	3144
i	1511.49	3145
h 0	1511.59	2993
h 0	1511.68	2835
i	1512.69	3148
i	1514.91	3152
h 1	1515.12	2921
h 0	1515.38	2889
i	1516.42	3155
i	1516.73	3156
i	1517.1	3157
i	1517.26	3158
i	1517.67	3159
h 0	1519.79	3112
h 0	1520.41	3017
i	1521.3	3164
i	1522.42	3166
h 0	1522.72	2492
h 0	1522.84	3155
h 0	1523.18	3133
i	1523.76	3169
h 0	1523.86	3147
h 0	1524.88	3024
i	1525.72	3172
h 0	1525.92	2822
i	1528.56	3176
h 0	1530.7	2784
h 0	1532.83	3035
i	1533.96	3185
h 0	1534.3	3083
i	1534.92	3187
h 0	1535.01	2750
h 0	1535.21	3060
h 1	1535.47	3021
t 1	1535.67	2636
t 0	1536.6	2764
i	1536.78	3190
i	1537.74	3192
h 0	1538.83	3084
i	1538.97	3194
i	1539.41	3195
i	1540.41	3199
h 0	1542.47	2711
h 0	1542.68	3106
i	1543.13	3204
i	1543.41	3205
i	1544.84	3207
h 0	1545.85	2683
i	1545.97	3211
i	1546.15	3212
i	1547.02	3214
h 0	1547.48	2887
h 0	1547.83	2808
h 0	1548.02	2558
i	1549.4	3218
i	1549.56	3219
i	1549.72	3220
h 0	1549.72	2956
h 0	1550.29	3054
i	1550.6	3222
i	1550.99	3223
h 0	1551.76	3199
i	1554.36	3230
h 0	1554.67	2519
h 0	1555.25	2811
i	1556.58	3234
h 0	1556.78	3218
i	1556.79	3235
h 0	1557.39	2873
h 0	1558.98	2795
i	1559.32	3239
h 0	1560.41	2774
h 0	1560.43	2704
h 0	1560.74	2902
h 0	1561.3	3023
h 0	1561.34	3129
h 0	1561.63	3222
i	1561.7	3242
h 0	1562.48	2516
h 0	1562.97	3134
h 0	1563.31	3120
h 0	1563.95	3172
i	1564.05	3247
h 0	1564.62	2568
h 0	1564.89	2931
i	1567.54	3253
h 0	1567.95	2624
i	1568.55	3256
i	1568.73	3257
h 0	1568.81	3053
i	1569	3259
h 0	1569.31	2621
h 0	1570.04	3223
i	1571.3	3262
h 1	1571.41	2806
h 0	1571.45	3169
h 0	1572.17	2929
h 0	1572.23	3131
i	1572.74	3266
i	1572.96	3267
i	1573.16	3268
i	1573.3	3269
h 1	1573.77	3040
t 1	1573.78	2711
h 0	1573.8	2614
h 0	1573.98	2859
i	1574.14	3271
h 0	1575.01	2990
h 0	1575.21	2672
i	1576.15	3274
h 0	1576.36	3051
h 1	1576.44	2921
i	1576.52	3275
i	1576.92	3276
h 0	1577.3	3247
h 0	1577.53	3259
h 0	1577.78	2993
i	1578.08	3278
h 0	1578.3	2733
h 0	1580.07	3194
i	1580.72	3282
h 0	1581.89	3139
i	1582.82	3287
i	1583.97	3289
h 0	1584.26	2889
h 0	1584.83	3276
i	1585.62	3293
i	1585.77	3294
h 0	1586.51	3128
i	1586.96	3297
h 0	1588.21	2822
h 0	1588.36	3282
h 0	1589.46	3271
i	1589.7	3304
h 0	1590.77	3147
i	1591.17	3307
i	1591.45	3308
i	1592.57	3310
i	1593.34	3312
i	1594.15	3314
i	1594.35	3316
i	1595.71	3318
i	1596.72	3320
